Search_name,name,lat,lng,address
美团站点,美团站点,23.264027,113.025473,佛山市三水区乐平大道与盘乐路交叉路口往西约50米(乐平中学西南侧约50米)
美团站点,美团站点,23.178189,112.875741,西青大道8号新动力广场
美团站点,美团站点,23.018552,113.12301,祖庙街道垂虹村新虹三街9号
美团站点,美团站点,23.010559,113.09839,河宕河南西街29号之一宏陶陶瓷一楼
美团站点,美团站点,22.961691,113.092198,佛山市顺德区德兴街与荔南路交叉路口往西约100米(乐从镇黎时煖松柏大学西侧)
美团站点,美团站点,23.264027,113.025473,佛山市三水区乐平大道与盘乐路交叉路口往西约50米(乐平中学西南侧约50米)
美团站点,美团站点,23.178189,112.875741,西青大道8号新动力广场
美团专送,美团专送,23.117376,113.193675,广东省佛山市南海区怡兴大道南20号
美团专送,美团专送,23.02757,113.146787,佛山市禅城区兆祥路92号
美团专送,美团专送,23.038262,113.109009,广东省佛山市禅城区人民西路15-5号附近
美团专送,美团专送,22.88313,113.210594,泰宁路1号
美团专送,美团专送,23.035243,113.160237,佛山市南海区南兴工业大道与桂澜中路交叉路口往西约50米(俊彦广场西南侧约50米)
美团专送,美团专送,22.935577,113.210705,北滘镇(济虹路新基街18号)
美团专送,美团专送,22.813697,113.289072,漕渔新村东一街13号
美团专送,美团专送,23.010521,113.098361,广东省佛山市禅城区河南西街29~30号附近
铺美团站点,铺美团站点,23.133546,113.01516,狮山穆院红星北路水晶湾7栋150号
铺美团站点,铺美团站点,23.112491,112.931152,丹灶镇联沙大道东海广场5号楼112
美团专送,美团专送,23.662781,116.613646,三利路与必胜路交叉口西南50米
美团专送,美团专送,23.664899,116.638,潮州市湘桥区吉春路与吉怡路交叉路口往西约50米(新丽楼东南侧约50米)
美团专送,美团专送,23.468582,116.680967,盐池路附近
美团专送,美团专送,23.662781,116.613646,三利路与必胜路交叉口西南50米
美团专送,美团专送,23.664899,116.638,潮州市湘桥区吉春路与吉怡路交叉路口往西约50米(新丽楼东南侧约50米)
美团专送,美团专送,23.468582,116.680967,盐池路附近
美团专送东凤站,美团专送东凤站,23.520214,116.697111,东梅路82号附近
盒马生鲜收货部,盒马生鲜收货部,22.673082,113.833805,龙翔南路东100米
美团站点,美团站点,22.278895,113.550144,香华路288号2栋2单元一楼
每日优鲜(昌盛路店),每日优鲜(昌盛路店),22.221561,113.560588,侨光路3号
美团外卖(中山北路店),美团外卖(中山北路店),23.477824,116.777713,北美园A5栋
美团专送,美团专送,23.285623,116.325933,汕头市潮南区中南路(美南公园西侧)
美团专送,美团专送,23.443515,116.759008,汕头市龙湖区汕汾路与外砂迎宾路交叉路口往东北约100米(蓬中华侨学校西北侧)
美团专送,美团专送,23.50314,116.805354,广东省汕头市澄海区大海门三片六路
美团专送,美团专送,23.414775,116.65958,蓬城南街16号
美团专送,美团专送,23.374264,116.709751,品牌一条街41-43号附近
每日优鲜(汕头金平万达广场店),每日优鲜(汕头金平万达广场店),23.387518,116.689312,潮汕路汕头万达广场内
美团专送,美团专送,24.798912,113.582045,御龙湾A8-116商铺三维雅筑对面
盒马生鲜广东收货点,盒马生鲜广东收货点,23.062313,113.539885,东江大道132号
每日优鲜(广州沙河店),每日优鲜(广州沙河店),23.162432,113.319975,江园街蝌蚪公寓1楼
每日优鲜(员村店),每日优鲜(员村店),23.126931,113.356056,潭村路16号108商铺
每日优鲜(永泰店),每日优鲜(永泰店),23.240616,113.31127,市集贤路百世商业广场d3栋每日优鲜
每日优鲜(丰乐店),每日优鲜(丰乐店),23.113758,113.447048,茅岗新村环村大街71号
美团站点,美团站点,23.178765,113.258107,广东省广州市白云区三元里街道三元里大道846号
美团站点,美团站点,23.103744,113.268749,广州市海珠区南田路与宝岗大道交叉路口往西南约100米(宝岗大厦东南侧)
美团站点,美团站点,23.132927,113.245261,周门街14号101
美团站点,美团站点,23.001265,113.351899,南村镇里仁洞朝阳新区十街3号
美团站点,美团站点,23.149718,113.284162,麓景路上塘街39之一101
美团站点,美团站点,22.953872,113.365567,丹桂园大街2巷12号时代大厦
每日优鲜(长江大厦店),每日优鲜(长江大厦店),22.6222,114.117821,吉华路254号长江大厦A103
每日优鲜(平湖店),每日优鲜(平湖店),22.698482,114.139618,平湖建设路11号荔枝园大厦旁
每日优鲜(智慧谷创新广场民治大道店),每日优鲜(智慧谷创新广场民治大道店),22.638349,114.043837,民治街道民治大道566号智慧谷创广场
每日优鲜(油松店),每日优鲜(油松店),22.648311,114.055122,东环一路旭日小区27栋一楼
每日优鲜(龙胜店),每日优鲜(龙胜店),22.654104,114.02165,龙胜综合服务大楼天之蓝后面1楼104号铺
每日优鲜(洪浪北店),每日优鲜(洪浪北店),22.582498,113.915417,新安街道28区新安三路一巷翠盛综合楼一楼
美团专送,美团专送,23.391211,113.228969,天贵路与金河湾文化街交叉口西南150米
美团专送,美团专送,23.301238,113.36895,广州市白云区顺和街与大丰埔路交叉路口往北约200米(财富商务楼东侧约50米)
美团专送,美团专送,23.144269,113.338488,广东省广州市天河区信成南街9号附近
美团专送,美团专送,23.091151,113.233396,广州市荔湾区东漖北路与喜鹊路交叉路口西南侧(鸿图苑)
美团专送,美团专送,23.085478,113.525389,广州市黄埔区黄埔东路(夏园体育文化公园北侧)
美团专送,美团专送,23.220219,113.256912,广东省广州市白云区三横路35号附近
美团专送,美团专送,22.929438,113.376524,广东省广州市番禺区聚宝路57号铺附近
美团专送,美团专送,23.021057,113.3579,广州市番禺区兴南大道与万博四路交叉路口往北约100米(富洲中心西北侧约50米)
美团专送,美团专送,23.174,113.242628,广东省广州市白云区西槎路394号
美团网佛山站,美团网佛山站,23.032264,113.11829,祖庙路33号百花广场18层1802
